언급된 종목,조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,업로드시간,Unnamed: 7,구독자,상장주식수,업로드 시간 원본,Unnamed: 11,주가 변화율,거래량 변화율,라벨1
카카오,6266,93907,79088,367750.0,364750.0,2020-11-19 오후 4,2020-11-19,45400,88560927,2020-11-19 오후 4:53:04,오후 4:53:04,0.008157715839564922,0.157805062455408,0
씨젠,10976,351945,554373,219866.6667,207766.6667,2020-11-17 오후 9,2020-11-17,45400,26234020,2020-11-17 오후 9:15:56,오후 9:15:56,0.055033353539261164,0.5751694156757448,1
유니슨,176,404874,1375251,3911.666667,3990.0,2021-02-05 오전 8,2021-02-05,44200,121352102,2021-02-05 오전 8:26:23,오전 8:26:23,0.020025564463568346,2.3967382444908787,0
삼천당제약,176,36965,33751,62016.666670000006,60850.0,2021-02-05 오전 8,2021-02-05,44200,22768041,2021-02-05 오전 8:26:23,오전 8:26:23,0.0188121473249766,0.08694711213309887,0
센트랄모텍,176,23561,19029,30166.66667,30458.33333,2021-02-05 오전 8,2021-02-05,44200,8610000,2021-02-05 오전 8:26:23,오전 8:26:23,0.009668508065230086,0.19235176775179322,0
삼성전자,551,4035919,3930747,83416.66667,83333.33333,2021-02-04 오후 5,2021-02-04,44200,5969782,2021-02-04 오후 5:50:25,오후 5:50:25,0.0009990010788813021,0.02605899672416617,0
오성첨단소재,964,377753,3278637,4408.333333,4859.166667,2021-02-04 오후 4,2021-02-04,44200,67850602,2021-02-04 오후 4:35:45,오후 4:35:45,0.10226843116085226,7.679314260905936,1
삼성전자,403,4035919,3930747,83416.66667,83333.33333,2021-02-04 오후 4,2021-02-04,44200,5969782,2021-02-04 오후 4:14:12,오후 4:14:12,0.0009990010788813021,0.02605899672416617,0
SG,99,98088,59337,2195.833333,2284.166667,2021-02-04 오전 9,2021-02-04,44200,36720027,2021-02-04 오전 9:46:23,오전 9:46:23,0.04022770429453169,0.395063616344507,1
경인양행,571,93820,54203,7431.666667,7398.333333,2021-02-04 오전 8,2021-02-04,44200,41306365,2021-02-04 오전 8:18:39,오전 8:18:39,0.004485310697264731,0.42226604135578766,0
씨아이에스,571,784713,454660,16550.0,16000.0,2021-02-04 오전 8,2021-02-04,44200,57491676,2021-02-04 오전 8:18:39,오전 8:18:39,0.03323262839879154,0.4206034562954864,0
세원,571,1139131,549369,5935.0,5840.0,2021-02-04 오전 8,2021-02-04,44200,28598289,2021-02-04 오전 8:18:39,오전 8:18:39,0.016006739679865205,0.5177297431111961,0
카카오,1406,139337,140604,453000.0,457583.3333,2021-02-04 오전 7,2021-02-04,44200,88560927,2021-02-04 오전 7:44:45,오전 7:44:45,0.010117733554083881,0.009093062144297639,0
NAVER,1406,248971,191913,365166.6667,364666.6667,2021-02-04 오전 7,2021-02-04,44200,164263395,2021-02-04 오전 7:44:45,오전 7:44:45,0.0013692377908380432,0.22917528547501517,0
필룩스,1166,2485886,1653738,4610.0,4747.5,2021-02-03 오후 5,2021-02-03,44200,93202682,2021-02-03 오후 5:46:13,오후 5:46:13,0.02982646420824295,0.3347490592891227,0
송원산업,386,71427,830865,16266.666669999999,18933.33333,2021-02-03 오후 5,2021-02-03,44200,24000000,2021-02-03 오후 5:29:43,오후 5:29:43,0.1639344257860792,10.632365912050066,1
만도,386,471138,1162212,73633.33333,76566.66667,2021-02-03 오후 5,2021-02-03,44200,46957120,2021-02-03 오후 5:29:43,오후 5:29:43,0.03983703042280854,1.4668186391248423,0
CJ대한통운,386,32525,36480,176083.3333,191500.0,2021-02-03 오후 5,2021-02-03,44200,22812344,2021-02-03 오후 5:29:43,오후 5:29:43,0.0875532420421303,0.1215987701767871,1
한진,386,3584,53845,45708.33333,49291.66667,2021-02-03 오후 5,2021-02-03,44200,14947628,2021-02-03 오후 5:29:43,오후 5:29:43,0.07839562458183372,14.023716517857142,1
현대바이오,548,8890195,1658612,32166.66667,29683.33333,2021-02-03 오후 4,2021-02-03,44200,35915877,2021-02-03 오후 4:53:43,오후 4:53:43,0.07720207273811369,0.8134335636057477,1
선데이토즈,272,42427,28168,23291.66667,23583.33333,2021-02-03 오전 9,2021-02-03,44200,9569842,2021-02-03 오전 9:16:58,오전 9:16:58,0.012522361071553263,0.3360831545949513,0
토박스코리아,272,161686,142108,1154.166667,1135.0,2021-02-03 오전 9,2021-02-03,44200,45761436,2021-02-03 오전 9:16:58,오전 9:16:58,0.01660649847895838,0.12108655047437626,0
이니텍,272,117189,85959,4956.666667,4971.666667,2021-02-03 오전 9,2021-02-03,44200,19790916,2021-02-03 오전 9:16:58,오전 9:16:58,0.0030262273030917126,0.26649258889486216,0
카카오게임즈,1147,695994,289801,52933.33333,52000.0,2021-02-03 오전 9,2021-02-03,44200,74116629,2021-02-03 오전 9:02:40,오전 9:02:40,0.01763224175174009,0.5836156633534197,0
스튜디오드래곤,337,51323,21223,100916.6667,101100.0,2021-02-03 오전 8,2021-02-03,44200,30004345,2021-02-03 오전 8:57:07,오전 8:57:07,0.0018166800984915847,0.5864816943670479,0
CJ,337,34054,21211,97583.33333,99766.66667,2021-02-03 오전 8,2021-02-03,44200,29176998,2021-02-03 오전 8:57:07,오전 8:57:07,0.02237403935174646,0.3771363129147824,0
쿠쿠홀딩스,217,1211,1698,98750.0,105750.0,2021-02-02 오후 5,2021-02-02,44200,7112437,2021-02-02 오후 5:38:14,오후 5:38:14,0.07088607594936709,0.40214698596201487,1
포인트모바일,1141,35312,850809,49991.66667,59933.333329999994,2021-02-02 오후 5,2021-02-02,44200,6430586,2021-02-02 오후 5:06:52,오후 5:06:52,0.19886647759967543,23.094047349343,1
한국파마,1722,134477,489203,55950.0,65866.66667,2021-02-02 오후 4,2021-02-02,44200,10906701,2021-02-02 오후 4:07:53,오후 4:07:53,0.17724158480786428,2.6378191066130268,1
빅히트,659,126118,175854,218250.0,236416.6667,2021-02-02 오후 3,2021-02-02,44200,35623760,2021-02-02 오후 3:18:32,오후 3:18:32,0.0832378772050401,0.394360836676763,1
케이에스피,131,40237,33890,1536.666667,1572.5,2021-02-02 오전 8,2021-02-02,44200,36192257,2021-02-02 오전 8:51:33,오전 8:51:33,0.02331887179537554,0.1577403881999155,0
대아티아이,500,332879,119952,5308.333333,5426.666667,2021-02-02 오전 8,2021-02-02,44200,71151522,2021-02-02 오전 8:27:24,오전 8:27:24,0.022291993847553815,0.6396528468302296,0
한국알콜,500,61069,32127,12508.33333,12841.66667,2021-02-02 오전 8,2021-02-02,44200,21605760,2021-02-02 오전 8:27:24,오전 8:27:24,0.02664890127292451,0.47392293962566934,0
ISC,500,84090,233887,22550.0,23900.0,2021-02-02 오전 8,2021-02-02,44200,15982692,2021-02-02 오전 8:27:24,오전 8:27:24,0.0598669623059867,1.7813889879890594,1
에이치엘비,1904,736181,316087,93666.66667,94650.0,2021-02-02 오전 8,2021-02-02,44200,53074922,2021-02-02 오전 8:04:07,오전 8:04:07,0.01049822060460854,0.5706395573914568,0
롯데관광개발,766,164853,338550,15866.666669999999,16491.66667,2021-02-01 오후 5,2021-02-01,44200,69275662,2021-02-01 오후 5:38:12,오후 5:38:12,0.03939075629424564,1.0536477953085477,0
두산인프라코어,766,2418495,2835162,8446.666667,8765.0,2021-02-01 오후 5,2021-02-01,44200,215931625,2021-02-01 오후 5:38:12,오후 5:38:12,0.037687450629925574,0.17228358958773948,0
삼성전자,268,7939788,5180893,81766.66667,84250.0,2021-02-01 오후 3,2021-02-01,44200,5969782,2021-02-01 오후 3:52:40,오후 3:52:40,0.030370974275158058,0.34747716185872973,0
삼성전자,385,7939788,5180893,81766.66667,84250.0,2021-02-01 오후 3,2021-02-01,44200,5969782,2021-02-01 오후 3:34:25,오후 3:34:25,0.030370974275158058,0.34747716185872973,0
인산가,137,31830,30220,1880.8333329999998,1880.8333329999998,2021-01-29 오전 8,2021-01-29,44200,27286627,2021-01-29 오전 8:56:24,오전 8:56:24,0.0,0.050581212692428525,0
대한광통신,939,512272,503056,4018.333333,4161.666667,2021-01-29 오전 8,2021-01-29,44200,73741625,2021-01-29 오전 8:32:35,오전 8:32:35,0.03566984670557204,0.017990442577380767,0
두산퓨얼셀,939,383526,168148,59150.0,59616.666670000006,2021-01-29 오전 8,2021-01-29,44200,65493726,2021-01-29 오전 8:32:35,오전 8:32:35,0.007889546407438816,0.561573400499575,0
신일제약,939,32044,13810,16600.0,16566.66667,2021-01-29 오전 8,2021-01-29,44200,10902000,2021-01-29 오전 8:32:35,오전 8:32:35,0.0020080319277109215,0.5690300836350018,0
삼성전자,132,6897124,5157028,84033.33333,84450.0,2021-01-29 오전 8,2021-01-29,44200,5969782,2021-01-29 오전 8:24:06,오전 8:24:06,0.004958349901029756,0.2522929847281273,0
오뚜기,132,1481,969,571000.0,570166.6667,2021-01-29 오전 8,2021-01-29,44200,3671981,2021-01-29 오전 8:24:06,오전 8:24:06,0.0014594278458845125,0.3457123565158677,0
펄어비스,132,24444,27839,309483.3333,314900.0,2021-01-29 오전 8,2021-01-29,44200,13189850,2021-01-29 오전 8:24:06,오전 8:24:06,0.017502288870429462,0.1388888888888889,0
케이엠더블유,132,118762,370867,75083.33333,79783.33333,2021-01-29 오전 8,2021-01-29,44200,39820883,2021-01-29 오전 8:24:06,오전 8:24:06,0.0625971143202041,2.122774961688082,1
삼성전자,636,6897124,5157028,84033.33333,84450.0,2021-01-29 오전 7,2021-01-29,44200,5969782,2021-01-29 오전 7:57:43,오전 7:57:43,0.004958349901029756,0.2522929847281273,0
셀트리온,0,219273,452562,341666.6667,351000.0,2021-02-05 오전 8,2021-02-05,49900,134997805,2021-02-05 오전 8:13:35,오전 8:13:35,0.027317073070505647,1.0639203185070665,0
셀트리온,0,219273,452562,341666.6667,351000.0,2021-02-04 오후 3,2021-02-04,49900,134997805,2021-02-04 오후 3:41:13,오후 3:41:13,0.027317073070505647,1.0639203185070665,0
포스코인터내셔널,0,522701,4255097,19183.33333,23408.33333,2021-02-04 오후 3,2021-02-04,49900,123375149,2021-02-04 오후 3:41:13,오후 3:41:13,0.2202432667628572,7.140594718586725,1
셀트리온,0,479508,219273,351416.6667,341666.6667,2021-02-04 오전 8,2021-02-04,49900,134997805,2021-02-04 오전 8:23:49,오전 8:23:49,0.027744842302324418,0.5427125303436022,0
셀트리온헬스케어,0,433436,167575,149433.3333,147633.3333,2021-02-04 오전 8,2021-02-04,49900,151809822,2021-02-04 오전 8:23:49,오전 8:23:49,0.01204550524471236,0.6133800607240746,0
한국항공우주,0,508802,1137118,34475.0,35475.0,2021-02-04 오전 8,2021-02-04,49900,97475107,2021-02-04 오전 8:01:10,오전 8:01:10,0.029006526468455404,1.234892944603205,0
셀트리온,0,479508,219273,351416.6667,341666.6667,2021-02-03 오후 4,2021-02-03,49900,134997805,2021-02-03 오후 4:11:27,오후 4:11:27,0.027744842302324418,0.5427125303436022,0
셀트리온헬스케어,0,433436,167575,149433.3333,147633.3333,2021-02-03 오후 4,2021-02-03,49900,151809822,2021-02-03 오후 4:11:27,오후 4:11:27,0.01204550524471236,0.6133800607240746,0
셀트리온,0,479508,219273,351416.6667,341666.6667,2021-02-03 오후 1,2021-02-03,49900,134997805,2021-02-03 오후 12:19:55,후 12:19:55,0.027744842302324418,0.5427125303436022,0
셀트리온,0,941883,479508,360500.0,351416.6667,2021-02-03 오전 8,2021-02-03,49900,134997805,2021-02-03 오전 8:18:23,오전 8:18:23,0.02519648626907073,0.4909049213118827,0
셀트리온헬스케어,0,928694,433436,153366.6667,149433.3333,2021-02-03 오전 8,2021-02-03,49900,151809822,2021-02-03 오전 8:18:23,오전 8:18:23,0.02564659899464323,0.5332843756931778,0
KB금융,0,341060,496906,41916.66667,42533.33333,2021-02-03 오전 7,2021-02-03,49900,415807920,2021-02-03 오전 7:50:59,오전 7:50:59,0.01471172946205082,0.4569459919075822,0
키움증권,0,26715,28224,146500.0,149416.6667,2021-02-03 오전 7,2021-02-03,49900,25643743,2021-02-03 오전 7:50:59,오전 7:50:59,0.01990898771331059,0.05648512071869736,0
미래에셋대우,0,413172,586617,9865.0,9988.333333,2021-02-03 오전 7,2021-02-03,49900,645316408,2021-02-03 오전 7:50:59,오전 7:50:59,0.012502111809427318,0.41978885306845576,0
하나투어,0,20438,30931,58133.333329999994,58550.0,2021-02-03 오전 7,2021-02-03,49900,13939185,2021-02-03 오전 7:50:59,오전 7:50:59,0.00716743125041108,0.513406399843429,0
아시아나항공,0,110431,98897,15041.666669999999,15066.666669999999,2021-02-03 오전 7,2021-02-03,49900,74411764,2021-02-03 오전 7:50:59,오전 7:50:59,0.0016620498611275238,0.1044453097409242,0
파라다이스,0,105035,201624,15850.0,15983.333330000001,2021-02-03 오전 7,2021-02-03,49900,90942672,2021-02-03 오전 7:50:59,오전 7:50:59,0.008412197476340776,0.9195887085257295,0
잇츠한불,0,23193,25710,28483.33333,28633.33333,2021-02-03 오전 7,2021-02-03,49900,21929315,2021-02-03 오전 7:50:59,오전 7:50:59,0.005266237566444264,0.10852412365800027,0
삼성전자,0,5180893,4309541,84250.0,84600.0,2021-02-02 오후 4,2021-02-02,49900,5969782,2021-02-02 오후 4:00:13,오후 4:00:13,0.004154302670623145,0.16818567764283107,0
셀트리온,0,941883,479508,360500.0,351416.6667,2021-02-02 오후 2,2021-02-02,49900,134997805,2021-02-02 오후 2:22:00,오후 2:22:00,0.02519648626907073,0.4909049213118827,0
셀트리온,0,1599095,941883,345750.0,360500.0,2021-02-02 오전 8,2021-02-02,49900,134997805,2021-02-02 오전 8:22:24,오전 8:22:24,0.04266088214027477,0.4109899661996317,1
바이오톡스텍,0,95454,71675,11525.0,11783.33333,2021-02-02 오전 8,2021-02-02,49900,14625123,2021-02-02 오전 8:22:24,오전 8:22:24,0.02241503947939258,0.2491147568462296,0
셀트리온,0,1599095,941883,345750.0,360500.0,2021-02-01 오후 3,2021-02-01,49900,134997805,2021-02-01 오후 3:37:31,오후 3:37:31,0.04266088214027477,0.4109899661996317,1
셀트리온,0,1599095,941883,345750.0,360500.0,2021-02-01 오전 9,2021-02-01,49900,134997805,2021-02-01 오전 9:11:09,오전 9:11:09,0.04266088214027477,0.4109899661996317,1
셀트리온,0,376526,183390,324750.0,333750.0,2021-01-29 오전 8,2021-01-29,49900,134997805,2021-01-29 오전 8:21:48,오전 8:21:48,0.02771362586605081,0.5129420013491764,0
셀트리온,0,376526,183390,324750.0,333750.0,2021-01-28 오후 3,2021-01-28,49900,134997805,2021-01-28 오후 3:54:31,오후 3:54:31,0.02771362586605081,0.5129420013491764,0
셀트리온헬스케어,0,557358,258708,149983.3333,148916.6667,2021-01-28 오후 3,2021-01-28,49900,151809822,2021-01-28 오후 3:54:31,오후 3:54:31,0.007111900879455896,0.5358315481252623,0
삼성전자,0,6897124,5157028,84033.33333,84450.0,2021-01-28 오후 3,2021-01-28,49900,5969782,2021-01-28 오후 3:48:18,오후 3:48:18,0.004958349901029756,0.2522929847281273,0
셀트리온,0,171650,376526,323750.0,324750.0,2021-01-28 오전 7,2021-01-28,49900,134997805,2021-01-28 오전 7:58:41,오전 7:58:41,0.003088803088803089,1.19356830760268,0
셀트리온,0,171650,376526,323750.0,324750.0,2021-01-27 오후 3,2021-01-27,49900,134997805,2021-01-27 오후 3:34:02,오후 3:34:02,0.003088803088803089,1.19356830760268,0
한국금융지주,0,153256,271431,88433.33333,86633.33333,2021-01-27 오후 3,2021-01-27,49900,55725992,2021-01-27 오후 3:34:02,오후 3:34:02,0.020354315869594963,0.7710954220389413,0
셀트리온,0,385162,171650,330000.0,323750.0,2021-01-27 오전 8,2021-01-27,49900,134997805,2021-01-27 오전 8:06:29,오전 8:06:29,0.01893939393939394,0.5543433672065261,0
셀트리온헬스케어,0,674066,424906,156900.0,151366.6667,2021-01-27 오전 8,2021-01-27,49900,151809822,2021-01-27 오전 8:06:29,오전 8:06:29,0.03526662396430846,0.3696373945578029,0
셀트리온,0,385162,171650,330000.0,323750.0,2021-01-26 오후 2,2021-01-26,49900,134997805,2021-01-26 오후 2:55:34,오후 2:55:34,0.01893939393939394,0.5543433672065261,0
키움증권,0,67741,143550,144500.0,149833.3333,2021-01-26 오전 8,2021-01-26,49900,25643743,2021-01-26 오전 8:19:04,오전 8:19:04,0.036908880968858124,1.1191006923428943,0
하나금융지주,0,228203,316489,36191.66667,36033.33333,2021-01-26 오전 8,2021-01-26,49900,300242062,2021-01-26 오전 8:19:04,오전 8:19:04,0.00437485627406165,0.38687484388899357,0
DB손해보험,0,46497,31342,40183.33333,40341.66667,2021-01-26 오전 8,2021-01-26,49900,70800000,2021-01-26 오전 8:19:04,오전 8:19:04,0.003940273911566943,0.325935006559563,0
셀트리온헬스케어,0,410500,674066,147116.6667,156900.0,2021-01-26 오전 7,2021-01-26,49900,151809822,2021-01-26 오전 7:46:25,오전 7:46:25,0.06650050955783379,0.6420609013398295,1
메디포스트,0,86269,75111,40675.0,42683.33333,2021-01-26 오전 7,2021-01-26,49900,15617842,2021-01-26 오전 7:46:25,오전 7:46:25,0.049375127965580856,0.12933962373506125,1
녹십자,0,152050,86571,446000.0,458583.3333,2021-01-26 오전 7,2021-01-26,49900,11686538,2021-01-26 오전 7:46:25,오전 7:46:25,0.02821375179372197,0.4306412364353831,0
셀트리온헬스케어,0,410500,674066,147116.6667,156900.0,2021-01-25 오후 3,2021-01-25,49900,151809822,2021-01-25 오후 3:33:41,오후 3:33:41,0.06650050955783379,0.6420609013398295,1
롯데제과,0,5851,3026,111083.3333,113416.6667,2021-01-25 오후 3,2021-01-25,49900,6416717,2021-01-25 오후 3:33:41,오후 3:33:41,0.021005251919281424,0.48282344898307983,0
셀트리온,0,221192,194440,311250.0,310666.6667,2021-01-22 오전 8,2021-01-22,49900,134997805,2021-01-22 오전 8:04:08,오전 8:04:08,0.0018741632128514004,0.12094469962747297,0
셀트리온헬스케어,0,324609,273377,142166.6667,143016.6667,2021-01-22 오전 8,2021-01-22,49900,151809822,2021-01-22 오전 8:04:08,오전 8:04:08,0.005978898005632146,0.15782680085887946,0
롯데제과,0,779,2793,108583.3333,108750.0,2021-01-22 오전 7,2021-01-22,49900,6416717,2021-01-22 오전 7:47:45,오전 7:47:45,0.0015349197241857151,2.5853658536585367,0
SK네트웍스,0,121594,3170312,4976.666667,5548.333333,2021-01-20 오후 4,2021-01-20,49900,248187647,2021-01-20 오후 4:08:40,오후 4:08:40,0.11486939034729592,25.072931230159384,1
셀트리온,0,405523,221192,319333.3333,311250.0,2021-01-20 오후 3,2021-01-20,49900,134997805,2021-01-20 오후 3:47:24,오후 3:47:24,0.025313152299093224,0.4545512831577987,0
셀트리온,0,904519,405523,306833.3333,319333.3333,2021-01-20 오전 8,2021-01-20,49900,134997805,2021-01-20 오전 8:17:04,오전 8:17:04,0.04073872895608242,0.5516700036151811,1
셀트리온헬스케어,0,1405261,650630,136883.3333,143616.6667,2021-01-20 오전 8,2021-01-20,49900,151809822,2021-01-20 오전 8:17:04,오전 8:17:04,0.04919030854722767,0.5370041579464597,1
지트리비앤티,813,167764,59600,22408.33333,22500.0,2021-02-04 오후 6,2021-02-04,22600,27032113,2021-02-04 오후 6:23:13,오후 6:23:13,0.004090740201426604,0.6447390381726711,0
박셀바이오,1905,155776,146871,138516.6667,130083.3333,2021-02-04 오후 6,2021-02-04,22600,15046000,2021-02-04 오후 6:20:17,오후 6:20:17,0.060883167353896504,0.05716541700903862,1
디피씨,868,3571436,1115628,12266.66667,12433.33333,2021-02-04 오후 5,2021-02-04,22600,41678175,2021-02-04 오후 5:18:24,오후 5:18:24,0.013586955974568677,0.6876248097403957,0
화신,245,6395532,1923219,6911.666667,6850.0,2021-02-04 오후 4,2021-02-04,22600,34920410,2021-02-04 오후 4:30:31,오후 4:30:31,0.008922112418185635,0.6992870960539327,0
에이비프로바이오,597,8337286,3003225,1377.5,1244.166667,2021-02-03 오후 1,2021-02-03,22600,251469584,2021-02-03 오후 11:37:06,후 11:37:06,0.09679370816696918,0.639783857720606,1
동방선기,268,57913,2027179,3102.5,2008.3333329999998,2021-02-03 오후 1,2021-02-03,22600,13541002,2021-02-03 오후 11:35:27,후 11:35:27,0.3526725759871072,34.00386787077167,1
신풍제약,693,349194,183265,83616.66667,86466.66667,2021-02-02 오후 1,2021-02-02,22600,52984990,2021-02-02 오후 11:24:25,후 11:24:25,0.034084114010999235,0.475177122172775,0
디피씨,1940,615215,885282,11391.66667,11900.0,2021-02-02 오후 4,2021-02-02,22600,41678175,2021-02-02 오후 4:46:56,오후 4:46:56,0.044623262313204556,0.43897986882634527,1
삼화네트웍스,256,9923307,4314359,3912.5,4497.5,2021-02-02 오후 3,2021-02-02,22600,43172933,2021-02-02 오후 3:54:56,오후 3:54:56,0.14952076677316295,0.5652297162629353,1
에이비프로바이오,1144,2819040,2053977,1254.166667,1296.666667,2021-02-01 오후 4,2021-02-01,22600,251469584,2021-02-01 오후 4:50:21,오후 4:50:21,0.03388704318036225,0.27139132470628297,0
박셀바이오,1598,215966,149906,131133.3333,136766.6667,2021-02-01 오후 4,2021-02-01,22600,15046000,2021-02-01 오후 4:46:06,오후 4:46:06,0.04295882105820003,0.30588148134428567,1
에넥스,203,4133486,8189180,2128.333333,2530.0,2021-02-01 오후 4,2021-02-01,22600,59991641,2021-02-01 오후 4:24:05,오후 4:24:05,0.18872357105539914,0.9811800499626707,1
신라섬유,329,4143764,15651950,2448.333333,3424.166667,2021-01-28 오후 4,2021-01-28,22600,24277540,2021-01-28 오후 4:15:00,오후 4:15:00,0.3985704564191382,2.7772300739134756,1
엔투텍,738,462403,274235,2955.833333,2953.333333,2021-01-28 오후 3,2021-01-28,22600,58616478,2021-01-28 오후 3:23:48,오후 3:23:48,0.0008457851706620564,0.4069350761132605,0
신풍제약,1922,394570,207921,88033.33333,86483.33333,2021-01-28 오후 3,2021-01-28,22600,52984990,2021-01-28 오후 3:11:42,오후 3:11:42,0.01760696705859928,0.47304407329497933,0
박셀바이오,592,205554,413964,145866.6667,131250.0,2021-01-27 오후 1,2021-01-27,22600,15046000,2021-01-27 오후 11:27:35,후 11:27:35,0.10020566748167148,1.0138941591990427,1
대웅,603,93791,107400,51983.33333,49508.33333,2021-01-27 오후 1,2021-01-27,22600,58141980,2021-01-27 오후 11:25:19,후 11:25:19,0.04761141391776925,0.14509920994551717,1
아진산업,235,1675830,4763162,4029.166667,4233.333333,2021-01-27 오후 4,2021-01-27,22600,38023586,2021-01-27 오후 4:18:07,오후 4:18:07,0.050672181836552366,1.8422703973553403,1
디피씨,2328,1549867,3893555,11300.0,12116.66667,2021-01-27 오후 4,2021-01-27,22600,41678175,2021-01-27 오후 4:00:39,오후 4:00:39,0.07227138672566376,1.5121865295538262,1
지트리비앤티,2142,320081,1002946,28458.33333,23533.33333,2021-01-26 오후 1,2021-01-26,22600,27032113,2021-01-26 오후 11:49:32,후 11:49:32,0.17306002930284745,2.1334131048078455,1
신풍제약,1301,254734,406264,99033.33333,93616.66667,2021-01-26 오후 1,2021-01-26,22600,52984990,2021-01-26 오후 11:47:10,후 11:47:10,0.054695388692517395,0.5948558103747439,1
박셀바이오,1138,275274,770690,160100.0,149233.3333,2021-01-25 오후 1,2021-01-25,22600,15046000,2021-01-25 오후 10:58:08,후 10:58:08,0.06787424547158027,1.799719552155307,1
디피씨,3084,7522407,993053,11616.66667,10866.66667,2021-01-25 오후 4,2021-01-25,22600,41678175,2021-01-25 오후 4:52:29,오후 4:52:29,0.06456241031145984,0.8679873343731601,1
신풍제약,3347,261748,129669,100533.3333,100300.0,2021-01-24 오후 3,2021-01-24,22600,52984990,2021-01-24 오후 3:15:06,오후 3:15:06,0.0023209545763663484,0.5046036645934258,0
에이비프로바이오,1412,2046085,2013336,1440.0,1400.0,2021-01-22 오전 1,2021-01-22,22600,251469584,2021-01-22 오전 12:40:47,전 12:40:47,0.027777777777777776,0.016005688913217193,0
메디톡스,655,58875,13832,127466.6667,128166.6667,2021-01-22 오전 1,2021-01-22,22600,5977449,2021-01-22 오전 12:42:11,전 12:42:11,0.0054916317977270835,0.7650615711252654,0
필룩스,3090,15597740,6885742,6040.666667,5170.5,2021-01-21 오후 6,2021-01-21,22600,93202682,2021-01-21 오후 6:30:21,오후 6:30:21,0.14405142924930744,0.558542327285876,1
LG디스플레이,270,1795735,3924975,21666.66667,23691.66667,2021-01-21 오후 5,2021-01-21,22600,357815700,2021-01-21 오후 5:55:47,오후 5:55:47,0.09346153844715976,1.1857206102236688,1
신풍제약,1802,680083,312496,96733.33333,97933.33333,2021-01-21 오전 1,2021-01-21,22600,52984990,2021-01-21 오전 12:11:23,전 12:11:23,0.012405237767484674,0.540503144469131,0
필룩스,3994,50635444,27492733,6822.833333,8362.166667,2021-01-19 오후 1,2021-01-19,22600,93202682,2021-01-19 오후 10:37:03,후 10:37:03,0.22561496945187068,0.45704568128206796,1
신풍제약,3994,1567927,680083,96200.0,96733.33333,2021-01-19 오후 1,2021-01-19,22600,52984990,2021-01-19 오후 10:37:03,후 10:37:03,0.005544005509355447,0.5662534033791115,0
박셀바이오,673,180513,223108,176216.6667,174333.3333,2021-01-19 오후 9,2021-01-19,22600,15046000,2021-01-19 오후 9:59:15,오후 9:59:15,0.010687600868119264,0.2359663846925152,0
아바코,322,1737310,1032234,14983.333330000001,16550.0,2021-01-19 오후 3,2021-01-19,22600,15412798,2021-01-19 오후 3:58:59,오후 3:58:59,0.10456062316008014,0.4058435167011069,1
빅히트,647,70091,82764,233166.6667,242083.3333,2021-02-04 오후 4,2021-02-04,26000,35623760,2021-02-04 오후 4:35:46,오후 4:35:46,0.03824160085228853,0.18080780699376525,0
셀트리온,4126,479508,219273,351416.6667,341666.6667,2021-02-03 오후 4,2021-02-03,26000,134997805,2021-02-03 오후 4:56:44,오후 4:56:44,0.027744842302324418,0.5427125303436022,0
에이치엘비,4126,150867,96196,93716.66667,94516.66667,2021-02-03 오후 4,2021-02-03,26000,53074922,2021-02-03 오후 4:56:44,오후 4:56:44,0.00853636848626938,0.36237878396203277,0
빅히트,2877,126118,175854,218250.0,236416.6667,2021-02-02 오후 5,2021-02-02,26000,35623760,2021-02-02 오후 5:02:24,오후 5:02:24,0.0832378772050401,0.394360836676763,1
넷마블,2877,439780,294706,141083.3333,145750.0,2021-02-02 오후 5,2021-02-02,26000,85877956,2021-02-02 오후 5:02:24,오후 5:02:24,0.033077377680585336,0.3298785756514621,0
카카오게임즈,2877,1028457,695994,50933.33333,52933.33333,2021-02-02 오후 5,2021-02-02,26000,74116629,2021-02-02 오후 5:02:24,오후 5:02:24,0.039267015709376116,0.32326387977329146,0
셀트리온,3164,1599095,941883,345750.0,360500.0,2021-02-01 오후 4,2021-02-01,26000,134997805,2021-02-01 오후 4:39:49,오후 4:39:49,0.04266088214027477,0.4109899661996317,1
에이치엘비,3164,736181,316087,93666.66667,94650.0,2021-02-01 오후 4,2021-02-01,26000,53074922,2021-02-01 오후 4:39:49,오후 4:39:49,0.01049822060460854,0.5706395573914568,0
빅히트,2655,139389,126118,205916.6667,218250.0,2021-02-01 오후 3,2021-02-01,26000,35623760,2021-02-01 오후 3:45:01,오후 3:45:01,0.059894779269948226,0.09520837368802416,1
넷마블,2655,156380,439780,133416.6667,141083.3333,2021-02-01 오후 3,2021-02-01,26000,85877956,2021-02-01 오후 3:45:01,오후 3:45:01,0.05746408443286342,1.8122522061644712,1
카카오게임즈,2655,358130,1028457,47916.66667,50933.33333,2021-02-01 오후 3,2021-02-01,26000,74116629,2021-02-01 오후 3:45:01,오후 3:45:01,0.06295652159562047,1.8717421048222713,1
빅히트,708,562229,168811,213666.6667,218250.0,2021-01-28 오후 5,2021-01-28,26000,35623760,2021-01-28 오후 5:18:14,오후 5:18:14,0.021450857874968657,0.6997469002844037,0
