조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,라벨
670.0,124304.0,3865638.0,7301.666666666668,7068.333333333332,0
670.0,19105.0,1523712.0,6086.666666666668,6168.333333333332,0
154.0,564850.0,67329834.0,5665.0,6090.0,1
286.0,564850.0,67329834.0,5665.0,6090.0,1
216.0,9923307.0,25886154.0,3912.5,4497.5,1
375.0,1238885.0,18471312.0,2268.333333333333,2640.0,1
170.0,38190.0,169656.0,73650.0,75100.0,0
170.0,65856.0,10999338.0,33533.333333333336,38966.66666666666,1
464.0,342688.0,34752708.0,2154.1666666666665,2433.333333333333,1
464.0,117118.0,5085612.0,4133.333333333333,4789.166666666667,1
464.0,36417.0,4485780.0,2796.666666666666,3100.833333333333,1
324.0,342688.0,34752708.0,2154.1666666666665,2433.333333333333,1
324.0,117118.0,5085612.0,4133.333333333333,4789.166666666667,1
898.0,342688.0,34752708.0,2154.1666666666665,2433.333333333333,1
898.0,117118.0,5085612.0,4133.333333333333,4789.166666666667,1
898.0,36417.0,4485780.0,2796.666666666666,3100.833333333333,1
898.0,33754.0,199218.0,8068.333333333332,8201.666666666666,0
261.0,729659.0,123371064.0,2323.333333333333,2571.6666666666665,1
1332.0,33671.0,137706.0,4150.0,4146.666666666667,0
621.0,24171319.0,18391212.0,2275.0,2271.6666666666665,0
621.0,810659.0,552180.0,4173.333333333333,4181.666666666667,0
629.0,1821868.0,21040284.0,4645.833333333333,4144.166666666667,1
629.0,103596.0,386634.0,5025.0,4852.5,0
629.0,2346170.0,39755340.0,2113.333333333333,2072.5,0
629.0,12211.0,114108.0,63016.66666666666,62200.0,0
328.0,6663684.0,14276538.0,1825.0,1936.666666666667,1
328.0,400573.0,1466658.0,3615.833333333334,3666.666666666666,0
328.0,352949.0,877014.0,2731.6666666666665,2780.0,0
110.0,115679.0,1610460.0,2091.6666666666665,2035.833333333333,0
123.0,613124.0,2570448.0,1905.0,1825.833333333333,1
0.0,1581242.0,9203478.0,2218.333333333333,2166.6666666666665,0
461.0,1319386.0,50431368.0,2364.1666666666665,2213.333333333333,1
461.0,256204.0,5524014.0,4428.333333333333,4075.0,1
1199.0,1319386.0,50431368.0,2364.1666666666665,2213.333333333333,1
1825.0,1319386.0,50431368.0,2364.1666666666665,2213.333333333333,1
1825.0,256204.0,5524014.0,4428.333333333333,4075.0,1
1825.0,217153.0,6908346.0,3271.666666666666,3090.833333333333,1
189.0,5041172.0,10405128.0,705.1666666666665,644.3333333333334,1
750.0,27243575.0,37092378.0,2798.333333333333,2499.1666666666665,1
750.0,3326949.0,4234158.0,5346.666666666667,4847.5,1
333.0,28431698.0,163461450.0,2571.6666666666665,2798.333333333333,1
1592.0,28431698.0,163461450.0,2571.6666666666665,2798.333333333333,1
0.0,2883245.0,11419938.0,1564.166666666667,1569.166666666667,0
0.0,3029090.0,1399362.0,488.83333333333326,466.0,1
0.0,159424.0,6946356.0,3381.666666666666,3462.5,0
0.0,3344109.0,1029078.0,5198.333333333333,4512.5,1
0.0,534235.0,164538.0,869.8333333333335,833.8333333333335,1
96.0,30511.0,125286.0,5631.666666666668,5525.0,0
96.0,6911.0,23568.0,5056.666666666667,5031.666666666667,0
96.0,14895.0,168906.0,1509.166666666667,1526.666666666667,0
96.0,36589.0,148764.0,1780.0,1757.5,0
96.0,15886.0,64902.0,6271.666666666668,6283.333333333332,0
96.0,90185.0,108444.0,1094.1666666666667,1153.3333333333333,1
96.0,402375.0,674556.0,1998.333333333333,1978.333333333333,0
96.0,134800.0,134838.0,526.6666666666666,521.6666666666666,0
96.0,21389.0,89916.0,3364.166666666666,3581.666666666666,1
96.0,30163.0,7014.0,3031.666666666666,3013.333333333333,0
86.0,13731.0,79080.0,7205.0,7221.666666666668,0
86.0,498579.0,1478184.0,1008.3333333333336,1015.0,0
86.0,57999.0,203910.0,1165.8333333333333,1186.6666666666667,0
86.0,15338.0,89940.0,955.3333333333336,981.0,0
86.0,17582.0,43326.0,455.16666666666674,448.16666666666674,0
86.0,957906.0,3419076.0,834.1666666666665,837.6666666666665,0
86.0,32245.0,90438.0,3824.166666666666,3837.5,0
86.0,51524.0,257430.0,1716.666666666667,1712.5,0
337.0,3101247.0,12185442.0,3551.666666666666,3291.666666666666,1
337.0,82406.0,125310.0,2027.5,1991.666666666667,0
3303.0,7520214.0,59071806.0,2930.833333333333,3815.833333333334,1
696.0,7520214.0,59071806.0,2930.833333333333,3815.833333333334,1
696.0,72167.0,780498.0,2274.1666666666665,2690.833333333333,1
291.0,46497.0,107226.0,5778.333333333332,6020.0,1
291.0,1921354.0,10634892.0,3829.166666666666,4160.833333333333,1
291.0,330429.0,1120698.0,4455.0,4497.5,0
387.0,6095131.0,13603332.0,4190.833333333333,4045.833333333334,0
387.0,21835508.0,355376640.0,1429.333333333333,1912.833333333333,1
387.0,13460970.0,21706812.0,11575.0,11466.666666666664,0
495.0,2175117.0,9884460.0,4540.0,4613.333333333333,0
495.0,4479591.0,5592240.0,716.3333333333335,699.5,0
495.0,33907467.0,202303956.0,2617.5,3147.5,1
495.0,6628831.0,48528060.0,3166.666666666666,4114.166666666667,1
1082.0,3579326.0,13050702.0,4028.333333333334,4540.0,1
1082.0,1430383.0,2464062.0,6248.333333333332,6675.0,1
1082.0,13844654.0,12585750.0,3240.833333333333,3215.833333333333,0
1082.0,5472688.0,3325770.0,1296.6666666666667,1290.8333333333333,0
1082.0,586593.0,842244.0,2559.1666666666665,2621.6666666666665,0
523.0,13844654.0,12585750.0,3240.833333333333,3215.833333333333,0
982.0,67745.0,220284.0,6803.333333333332,6973.333333333332,0
982.0,13844654.0,12585750.0,3240.833333333333,3215.833333333333,0
982.0,2101104.0,22693962.0,1706.666666666667,1789.166666666667,1
982.0,10467908.0,9876702.0,2839.166666666666,2891.666666666666,0
982.0,3009952.0,701184.0,1240.0,1296.6666666666667,1
1206.0,17619586.0,45546162.0,1638.0,1644.0,0
1206.0,243691.0,89745942.0,1485.833333333333,1921.666666666667,1
1206.0,3070597.0,7135740.0,3330.833333333333,3202.5,0
1206.0,551225.0,2911764.0,3025.0,3004.166666666666,0
814.0,21400424.0,60185106.0,3302.5,3361.666666666666,0
814.0,311559.0,7091196.0,3529.166666666666,3720.833333333334,1
386.0,12892.0,5213.000000000001,103750.0,104000.0,0
331.0,224446.0,3564504.0,6086.666666666668,6478.333333333332,1
331.0,13782.0,10470.0,95166.66666666669,94466.66666666669,0
331.0,23407.0,10786.999999999998,31108.16666666667,31270.33333333333,0
705.0,7616.0,6623.0,154693.83333333337,155250.16666666663,0
705.0,6361.0,5277.999999999999,41600.0,41533.333333333336,0
8255.0,248622.0,272775.99999999994,124833.33333333331,124833.33333333331,0
297.0,448650.0,276399.0,23933.33333333333,23991.66666666667,0
1793.0,612793.0,1404805.9999999998,15358.333333333336,17850.0,1
802.0,135240.0,76554.99999999999,56850.0,57150.0,0
802.0,2513584.0,1756138.9999999998,2678.333333333333,2659.1666666666665,0
802.0,750539.0,362826.0,13825.0,14250.0,0
2525.0,3753912.0,750538.9999999999,15300.0,13825.0,1
792.0,22199.0,1198269.9999999998,133071.0,189670.33333333328,1
792.0,50737.0,1397289.9999999998,40650.0,61050.0,1
792.0,7085.0,170206.00000000006,122416.66666666669,135250.0,1
3052.0,22199.0,1198269.9999999998,133071.0,189670.33333333328,1
3052.0,50737.0,1397289.9999999998,40650.0,61050.0,1
3052.0,123752.0,567208.9999999999,55800.0,58500.0,1
9735.0,214008.0,164239.99999999994,53550.0,52850.0,0
9735.0,355903.0,462664.00000000006,15508.333333333336,14591.666666666664,1
9735.0,66651.0,99644.0,98566.66666666669,93050.0,1
1708.0,70181.0,22650.0,93683.33333333331,92050.0,0
3028.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334,1
316.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334,1
1604.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334,1
693.0,92959.0,2474337.0,81700.0,109000.0,1
784.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334,1
784.0,214805.0,6626841.0,12058.333333333336,18125.0,1
784.0,6464.0,17135.0,95423.66666666669,98253.16666666669,0
784.0,80765.0,3145089.0,29503.66666666667,38044.5,1
784.0,11015.0,549340.0000000001,19540.0,22440.0,1
784.0,887350.0,1377705.0,4902.5,5228.333333333333,1
26823.0,462947.0,394162.00000000006,7960.0,7941.666666666668,0
625.0,36095.0,60187.0,22716.0,22781.0,0
625.0,51227.0,283919.0000000001,20000.0,20633.33333333333,0
787.0,542162.0,824805.9999999999,34708.333333333336,38758.333333333336,1
787.0,306470.0,251997.0,5433.333333333333,5491.666666666667,0
386.0,80233.0,116182.99999999994,20551.33333333333,20430.0,0
386.0,217544.0,121327.0,21809.166666666668,21832.0,0
2526.0,73119.0,159496.99999999994,22471.66666666667,22844.5,0
403.0,29384.0,35568.0,22294.16666666667,22521.33333333333,0
198.0,10621.0,17328.0,11666.666666666664,11733.333333333336,0
569.0,31466.0,70077.0,10013.333333333334,10266.666666666666,0
569.0,71183.0,85730.00000000001,24284.16666666667,24383.16666666667,0
569.0,110803.0,23724.0,31067.83333333333,31165.0,0
87.0,504610.0,2494032.0,16875.0,21016.666666666668,1
1014.0,46778.0,103966.0,27345.16666666667,28058.5,0
1014.0,145214.0,131316.0,26416.5,26987.33333333333,0
1014.0,15146.0,13608.0,12541.666666666664,12666.666666666664,0
1014.0,26452.0,21157.0,20391.666666666668,20375.0,0
0.0,228833.0,99282.0,29882.83333333333,29161.16666666667,0
2108.0,80426.0,108760.0,33360.833333333336,32217.66666666667,0
0.0,3769241.0,586090.9999999999,29000.0,26658.33333333333,1
1255.0,56678.0,62545.0,9435.0,9500.0,0
0.0,4464702.0,577854.0,41662.16666666666,37941.16666666666,1
0.0,2385460.0,5730087.0,12233.333333333336,15025.0,1
0.0,43405.0,1727614.0000000002,21194.0,26383.83333333333,1
0.0,106703.0,7439379.0,7720.0,10758.333333333334,1
0.0,30017.0,2184441.0,14275.0,17866.666666666668,1
19323.0,367607.0,4464702.0,34317.333333333336,41662.16666666666,1
19323.0,20439.0,2508313.0000000005,14600.0,21925.0,1
19323.0,468814.0,886737.0,19908.33333333333,19741.666666666668,0
19323.0,180999.0,9894937.000000002,9968.333333333334,11975.0,1
19323.0,30471.0,43405.000000000015,21292.166666666668,21194.0,0
19323.0,26392.0,755853.0,12600.0,13341.666666666664,1
19323.0,32603.0,2385460.0000000005,10700.0,12233.333333333336,1
1327.0,2275980.0,3647751.9999999995,2802.0,3379.5,1
1327.0,1653639.0,7774515.0,3889.166666666666,4116.666666666667,1
1327.0,26606.0,778279.9999999999,9260.0,11291.666666666664,1
1327.0,1955523.0,4970298.0,18833.33333333333,19866.666666666668,1
1327.0,370271.0,676357.0000000001,168500.0,179583.33333333337,1
1327.0,115913.0,588367.9999999999,27258.33333333333,29958.33333333333,1
1327.0,775527.0,1325681.0,19791.666666666668,22125.0,1
1327.0,3830464.0,1397694.0,15291.666666666664,16416.666666666668,1
1327.0,260331.0,152026.00000000006,59333.33333333334,58833.33333333334,0
1327.0,219300.0,216451.0,8881.666666666666,9215.0,0
0.0,367607.0,4464702.0,34317.333333333336,41662.16666666666,1
0.0,4345459.0,25497786.0,7488.333333333332,11341.666666666664,1
1105.0,367607.0,4464702.0,34317.333333333336,41662.16666666666,1
427.0,4345459.0,25497786.0,7488.333333333332,11341.666666666664,1
427.0,20439.0,2508313.0000000005,14600.0,21925.0,1
427.0,367607.0,4464702.0,34317.333333333336,41662.16666666666,1
290.0,47043.0,88146.0,37728.5,38441.66666666666,0
1125.0,448173.0,279110.0000000001,33676.833333333336,33474.0,0
1125.0,143809.0,113877.0,14116.666666666664,14283.333333333336,0
1125.0,248778.0,67899.0,21816.666666666668,21416.666666666668,0
1125.0,540449.0,517354.00000000006,14891.666666666664,14183.333333333336,1
1125.0,45016.0,42318.0,63755.5,65393.83333333334,0
1125.0,10326.0,31572.0,32094.66666666667,33119.333333333336,0
1125.0,246247.0,88506.0,38028.333333333336,36829.0,0
1125.0,165003.0,91545.0,65054.5,64815.16666666666,0
1125.0,238631.0,364161.0,6405.0,6456.666666666668,0
1125.0,90984.0,95462.0,11350.0,11433.333333333336,0
1125.0,619840.0,368153.00000000006,37391.66666666666,38508.333333333336,0
612.0,1190719.0,1142046.0,34033.333333333336,40658.333333333336,1
396.0,1190719.0,1142046.0,34033.333333333336,40658.333333333336,1
4581.0,2298073.0,205362.0,23766.66666666667,22166.66666666667,1
4581.0,927869.0,353877.99999999994,35120.166666666664,34579.666666666664,0
4581.0,3190164.0,653758.9999999999,38516.66666666666,35201.0,1
4581.0,215351.0,437225.0,32308.33333333333,34125.0,1
80799.0,10848415.0,8663418.0,22041.66666666667,28050.0,1
815.0,485057.0,1190718.9999999998,27708.33333333333,34033.333333333336,1
10206.0,523941.0,1496583.9999999998,100566.66666666669,120750.0,1
2011.0,87388.0,43444.99999999999,278083.33333333326,276000.0,0
2011.0,485057.0,1190718.9999999998,27708.33333333333,34033.333333333336,1
328.0,485057.0,1190718.9999999998,27708.33333333333,34033.333333333336,1
328.0,490694.0,3190164.0,30134.16666666667,38516.66666666666,1
401.0,283104.0,430830.0,20858.33333333333,20725.0,0
530.0,5132807.0,1760440.0000000002,18833.33333333333,17825.0,1
530.0,3123630.0,12625800.0,3137.5,3892.5,1
530.0,2857196.0,750555.0,28183.33333333333,25675.0,1
530.0,515123.0,273978.0,141916.66666666663,141416.66666666663,0
515.0,143058.0,5132807.000000001,16200.0,18833.33333333333,1
515.0,55896.0,265020.99999999994,20241.666666666668,21891.666666666668,1
515.0,738036.0,2857195.9999999995,25783.33333333333,28183.33333333333,1
814.0,292662.0,3123630.0,2690.833333333333,3137.5,1
814.0,143058.0,5132807.000000001,16200.0,18833.33333333333,1
814.0,33538.0,61196.0,63383.33333333334,62466.66666666666,0
2035.0,796308.0,1083440.0,30125.0,30408.33333333333,0
47.0,6328259.0,809208.9999999999,20558.33333333333,19225.0,1
47.0,13864045.0,7342258.999999997,3502.5,3630.833333333334,0
402.0,6328259.0,809208.9999999999,20558.33333333333,19225.0,1
848.0,102740.0,140128.00000000006,15616.666666666664,15125.0,0
675.0,90604.0,123031.99999999994,16125.0,16225.0,0
22599.0,250926.0,385162.0,314750.0,330000.0,1
767.0,417569.0,679417.0000000001,3625.0,3329.166666666666,1
767.0,1897947.0,1858910.0,1525.833333333333,1466.666666666667,0
767.0,56093.0,57347.0,14891.666666666664,14125.0,1
767.0,42776.0,39753.0,90333.33333333331,86516.66666666669,1
767.0,77975.0,121027.0,10875.0,10475.0,0
767.0,10405.0,46336.00000000001,55916.66666666666,52016.66666666666,1
767.0,67208.0,100929.0,1490.833333333333,1425.0,1
767.0,132236.0,267764.0000000001,5168.333333333333,4977.5,0
767.0,149360.0,123108.0,22216.66666666667,20116.666666666668,1
767.0,40141.0,62572.0,2522.5,2416.6666666666665,1
767.0,42170.0,53982.0,15208.333333333336,15108.333333333336,0
767.0,234521.0,281838.0,1819.166666666667,1830.0,0
975.0,214069.0,93941.0,16066.666666666664,16158.333333333336,0
0.0,1952232.0,1897947.0,1515.833333333333,1525.833333333333,0
0.0,7252190.0,5104961.000000001,1658.333333333333,1501.666666666667,1
623.0,1336471.0,380777.00000000006,27625.0,26658.33333333333,0
509.0,419864.0,158770.99999999994,16533.333333333332,16475.0,0
115.0,20868.0,348549.99999999994,355666.66666666674,399916.66666666674,1
115.0,82477.0,1691838.0,75166.66666666669,91400.0,1
115.0,1509567.0,1453090.9999999998,50566.66666666666,48625.0,0
115.0,474708.0,316281.99999999994,57183.33333333334,55383.33333333334,0
115.0,92828.0,1593916.0000000002,1980.0,2238.333333333333,1
115.0,154309.0,326268.0,3455.0,3650.833333333334,1
115.0,73575.0,384004.0,185833.33333333328,211500.0,1
200.0,175324.0,309648.99999999994,26158.33333333333,25683.33333333333,0
245.0,824786.0,2074447.0,4484.166666666667,4573.333333333333,0
245.0,53718.0,231661.0,359416.66666666674,407833.33333333326,1
245.0,117118.0,847602.0,4133.333333333333,4789.166666666667,1
1601.0,590917.0,515224.00000000006,16916.666666666668,17475.0,0
960.0,590917.0,515224.00000000006,16916.666666666668,17475.0,0
62777.0,25402.0,7017.0,309583.33333333326,305250.0,0
62777.0,7278.0,3554412.999999998,82033.33333333331,86633.33333333331,1
881.0,1634979.0,925128.0,18400.0,18175.0,0
1931.0,4375423.0,4343835.999999999,6800.0,5915.0,1
1931.0,35348838.0,15187995.999999994,2545.0,2241.6666666666665,1
1931.0,327189.0,1397220.0,151250.0,137166.66666666663,1
144.0,869493.0,700051.9999999999,30875.0,30833.33333333333,0
144.0,1407975.0,1747123.9999999998,18825.0,19883.33333333333,1
144.0,322218.0,75507.99999999999,9303.333333333334,8968.333333333334,0
144.0,68626.0,36703.000000000015,19791.666666666668,19341.666666666668,0
571.0,960917.0,478322.0,10008.333333333334,9893.333333333334,0
571.0,408935.0,41371.000000000015,21100.0,20183.33333333333,1
571.0,391498.0,245989.0,19958.33333333333,19916.666666666668,0
571.0,379745.0,30940.0,9056.666666666666,8868.333333333334,0
1367.0,389388.0,487883.0,20000.0,19891.666666666668,0
1367.0,71983.0,48856.99999999999,9170.0,9190.0,0
1367.0,172048.0,182113.00000000003,4923.333333333333,4927.5,0
1367.0,36297.0,41572.000000000015,6270.0,6245.0,0
1598.0,4048858.0,1254831.0,11191.666666666664,10725.0,1
1598.0,2880238.0,994763.0,19191.666666666668,17458.333333333332,1
1598.0,3897392.0,556392.0,5755.0,5330.0,1
1598.0,1341325.0,348357.0,25200.0,23550.0,1
285.0,105570.0,1341324.9999999998,21108.33333333333,25200.0,1
285.0,285501.0,3897392.000000002,5346.666666666667,5755.0,1
285.0,257755.0,4048857.9999999995,9008.333333333334,11191.666666666664,1
285.0,95203.0,1883349.0,5960.0,6968.333333333332,1
285.0,518418.0,458513.0,5310.5,5190.833333333333,0
285.0,2425118.0,2880238.0000000005,15783.333333333336,19191.666666666668,1
2922.0,389535.0,4242437.000000001,14600.0,17441.666666666668,1
2922.0,938160.0,1651720.9999999998,18866.666666666668,22625.0,1
2922.0,105570.0,1341324.9999999998,21108.33333333333,25200.0,1
2922.0,285501.0,3897392.000000002,5346.666666666667,5755.0,1
0.0,4331690.0,2498125.0000000005,22800.0,20583.33333333333,1
5336.0,135138.0,167109.0,87797.83333333331,87458.33333333331,0
1263.0,2312792.0,4052807.000000002,8368.333333333334,12175.0,1
1263.0,1115715.0,8873484.0,3906.666666666666,6278.333333333332,1
1532.0,609330.0,3089764.9999999995,22083.33333333333,29591.66666666667,1
8.0,8708437.0,14118552.999999994,43700.0,48866.66666666666,1
8.0,2306147.0,3423636.999999998,50401.16666666666,63802.16666666666,1
2029.0,2002201.0,4794300.999999999,6395.0,7738.333333333332,1
2029.0,2477539.0,2451157.0000000005,21783.33333333333,23333.33333333333,1
2029.0,10281339.0,2571475.0000000005,2670.833333333333,2434.1666666666665,1
2029.0,1803096.0,1629540.0,5185.0,5311.666666666667,0
2029.0,641409.0,4197441.999999999,9383.333333333334,10783.333333333334,1
2029.0,951857.0,620077.9999999999,17950.0,16741.666666666668,1
2029.0,1387005.0,909668.0,17708.333333333332,15825.0,1
2029.0,2211461.0,1817051.0,71283.33333333331,69233.33333333331,0
2029.0,189658.0,111663.0,62233.33333333334,65800.0,1
2029.0,88474.0,2306146.9999999995,32146.5,50401.16666666666,1
2029.0,7562247.0,8708437.000000002,42950.0,43700.0,0
1090.0,2002201.0,4794300.999999999,6395.0,7738.333333333332,1
1090.0,12324884.0,4914536.000000001,8666.666666666666,8741.666666666666,0
1090.0,455196.0,644854.0000000001,3392.5,3348.333333333333,0
364.0,2002201.0,4794300.999999999,6395.0,7738.333333333332,1
364.0,649206.0,3001357.0000000005,3589.166666666666,4415.0,1
287.0,262940.0,20249.0,20066.666666666668,20025.0,0
287.0,333325.0,303978.0,5911.666666666668,6261.666666666668,1
287.0,89938.0,791127.0,10883.333333333334,12750.0,1
287.0,643509.0,82626.0,12733.333333333336,13158.333333333336,0
287.0,1817947.0,1633996.0000000002,11525.0,13916.666666666664,1
180.0,89938.0,791127.0,10883.333333333334,12750.0,1
499.0,212737.0,210706.0,2044.166666666667,2055.0,0
499.0,10044708.0,1429815.9999999998,2903.333333333333,2780.833333333333,1
5156.0,3608021.0,3219410.0000000014,7060.0,7301.666666666668,0
5156.0,24035.0,30082.0,21750.0,21783.33333333333,0
5156.0,278641.0,170794.00000000006,8415.0,8106.666666666668,0
133.0,11611.0,98598.0,15950.0,17516.666666666668,1
133.0,18427.0,190343.0,11725.0,12316.666666666664,1
133.0,9622.0,40261.000000000015,4453.333333333333,4514.166666666667,0
133.0,6146.0,10587.0,13791.666666666664,13841.666666666664,0
133.0,8470.0,14035.999999999998,10566.666666666666,10666.666666666666,0
133.0,15744.0,25740.0,7335.0,7500.0,0
87.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334,1
87.0,885802.0,1441245.0,7081.666666666668,7068.333333333332,0
87.0,9067401.0,1643710.9999999998,9293.333333333334,8766.666666666666,1
87.0,794009.0,176961.0,85283.33333333331,85200.0,0
87.0,112029.0,42816.0,251590.83333333328,241118.16666666663,1
170.0,41022.0,3886247.000000002,8273.333333333334,12191.666666666664,1
170.0,1200636.0,1459003.9999999998,10500.0,12200.0,1
170.0,479416.0,1562551.9999999998,1335.8333333333333,1691.666666666667,1
170.0,1320264.0,302172.99999999994,6373.333333333332,6591.666666666668,0
170.0,85995.0,1052790.0,2383.333333333333,2619.1666666666665,1
170.0,175306.0,283142.0000000001,7931.666666666668,8646.666666666666,1
170.0,178484.0,164401.99999999994,110071.83333333331,119491.66666666669,1
170.0,154967.0,641931.0,2880.0,2950.833333333333,0
170.0,7931.0,10525.000000000002,13283.333333333336,13458.333333333336,0
170.0,12010.0,21225.0,17608.333333333332,17866.666666666668,0
873.0,1092726.0,5872439.000000001,9145.0,11566.666666666664,1
873.0,652599.0,6347527.000000003,3596.666666666666,4398.333333333333,1
706.0,120152.0,43363.99999999999,9128.333333333334,9260.0,0
2289.0,2290940.0,1881944.0,5995.0,6410.0,1
2289.0,109656.0,84882.99999999999,10136.666666666666,10525.0,0
2289.0,15721.0,9351.0,97766.66666666669,101666.66666666669,0
2289.0,1048845.0,3671583.9999999995,10350.0,12016.666666666664,1
2289.0,221677.0,1518721.9999999998,8281.666666666666,10078.333333333334,1
2289.0,8310229.0,5436687.0,3759.166666666666,3574.166666666666,1
2289.0,53398.0,129412.0,6983.333333333332,7100.0,0
113.0,272479.0,943867.0,7435.0,8101.666666666668,1
113.0,33945.0,187805.0,26391.66666666667,27325.0,0
113.0,77576.0,451591.00000000006,17108.333333333332,18175.0,1
113.0,14087.0,431120.0,14041.666666666664,15816.666666666664,1
565.0,23165.0,49213.0,10458.333333333334,10108.333333333334,0
565.0,37683.0,35749.999999999985,24833.33333333333,23783.33333333333,1
565.0,75081.0,101015.0,16383.333333333336,15475.0,1
565.0,4596.0,16084.999999999998,14275.0,13691.666666666664,1
565.0,49088.0,51356.0,7038.333333333332,6671.666666666668,1
275.0,10792437.0,1802303.0,3881.666666666666,3430.0,1
275.0,2749093.0,1838354.0,1449.166666666667,1502.5,0
275.0,196488.0,244020.0,11341.666666666664,10800.0,1
275.0,40544.0,16602.999999999996,312166.66666666674,306333.33333333326,0
223.0,533624.0,312189.0,17500.0,17191.666666666668,0
909.0,78297.0,45840.0,11625.0,11508.333333333336,0
909.0,457419.0,203349.0,16016.666666666664,16291.666666666664,0
909.0,84252.0,21192.0,16483.333333333332,16808.333333333332,0
909.0,358292.0,181570.00000000003,7535.0,7526.666666666668,0
126.0,123666.0,103588.0,16000.0,16533.333333333332,0
2168.0,113189.0,46624.00000000001,388583.33333333326,384000.0,0
2168.0,171051.0,350564.0000000001,12533.333333333336,12791.666666666664,0
1200.0,113189.0,46624.00000000001,388583.33333333326,384000.0,0
1200.0,28392.0,10168.999999999998,65716.66666666669,64466.66666666666,0
474.0,113189.0,46624.00000000001,388583.33333333326,384000.0,0
629.0,839748.0,2628594.0,344112.16666666674,353833.33333333326,0
229.0,438041.0,149302.99999999994,26633.33333333333,26075.0,0
1129.0,5076550.0,35348838.0,2030.833333333333,2545.0,1
335.0,106903.0,54224.0,25483.33333333333,25533.33333333333,0
3085.0,129406.0,149091.0,24975.0,25066.66666666667,0
3085.0,5703480.0,5159010.0,2085.0,2074.1666666666665,0
3085.0,222556.0,445799.0,4988.333333333333,5066.666666666667,0
3085.0,599267.0,279737.0000000001,24533.33333333333,23691.66666666667,0
603.0,49104.0,30166.0,378833.33333333326,385416.66666666674,0
603.0,413283.0,260549.0,25266.66666666667,24466.66666666667,0
603.0,12637357.0,25372445.0,2010.0,2122.5,1
1209.0,444594.0,9303751.000000002,6323.333333333332,8051.666666666668,1
1561.0,221703.0,338649.99999999994,28716.66666666667,29891.66666666667,1
4466.0,29607.0,11547.0,5791.666666666668,5826.666666666668,0
1696.0,44539.0,78771.99999999999,413333.33333333326,400333.33333333326,0
1696.0,17589.0,35935.999999999985,66483.33333333331,65933.33333333331,0
1696.0,484667.0,610099.9999999999,5326.666666666667,5503.333333333332,0
1696.0,69292.0,68547.0,39475.0,39783.333333333336,0
2981.0,286289.0,1036380.0,336829.0,353686.66666666674,1
2981.0,1194787.0,411349.00000000006,149250.0,179916.66666666663,1
2309.0,54181658.0,12610254.0,2997.5,2719.1666666666665,1
2852.0,425926.0,290874.99999999994,27441.66666666667,26350.0,0
490.0,93980.0,35139.0,163279.0,165345.83333333337,0
490.0,379722.0,327870.99999999994,6840.0,6763.333333333332,0
490.0,100628.0,115032.0,84766.66666666669,85700.0,0
1145.0,1245284.0,275472.0,26500.0,27683.33333333333,1
1145.0,674721.0,652990.0000000001,6783.333333333332,6990.0,0
1145.0,1105021.0,1097775.0,5163.333333333333,5341.666666666667,0
217.0,1212449.0,1105020.9999999998,5488.333333333333,5163.333333333333,1
217.0,1307342.0,1245284.0,32950.0,26500.0,1
217.0,46848494.0,33543976.0,3196.666666666666,2465.833333333333,1
705.0,459637.0,22074.0,22608.33333333333,22091.66666666667,0
705.0,31168.0,166839.0,2899.166666666666,3075.0,1
992.0,7995.0,525981.0,7553.333333333332,8566.666666666666,1
992.0,46637.0,230430.0,13941.666666666664,14341.666666666664,0
192.0,30198.0,1269435.0,38925.0,49858.33333333334,1
192.0,2797719.0,2396803.9999999995,10035.0,11358.333333333336,1
192.0,7995.0,525981.0,7553.333333333332,8566.666666666666,1
1040.0,137496.0,128640.0,16191.666666666664,15500.0,1
1040.0,12007.0,18629.0,13541.666666666664,13191.666666666664,0
1040.0,46554.0,23974.0,8665.0,8330.0,0
255.0,630468.0,244069.0,17241.666666666668,16808.333333333332,0
255.0,152552.0,39670.99999999999,14416.666666666664,14241.666666666664,0
378.0,2106079.0,1880388.0,8356.666666666666,9433.333333333334,1
378.0,3339373.0,34619502.0,4602.5,6218.333333333332,1
378.0,243987.0,540667.9999999999,18891.666666666668,21450.0,1
378.0,489514.0,869040.0,19825.0,23866.66666666667,1
2057.0,323226.0,388197.0,17725.0,16408.333333333332,1
2057.0,176277.0,226051.0,6280.0,6121.666666666668,0
2057.0,697829.0,537981.0,17325.0,16150.0,1
2057.0,1815684.0,994685.0,13916.666666666664,12258.333333333336,1
875.0,433777.0,5240682.0,2969.166666666666,3195.0,1
875.0,52821.0,129651.0,10618.333333333334,11294.5,1
875.0,210751.0,1376241.0,2375.833333333333,2467.5,0
875.0,10402.0,15486.0,8095.0,8215.0,0
875.0,188163.0,589063.0000000001,15325.0,16058.333333333336,1
481.0,62381.0,158670.0,14808.333333333336,15141.666666666664,0
227.0,179433.0,550836.0,10916.666666666666,12158.333333333336,1
