조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가
0.0,280951.0,193715.0,1275.0,1286.6666666666667
1953.0,388278.0,3065986.0000000005,5073.333333333333,5160.0
755.0,34044.0,50185.0,402416.66666666674,417916.66666666674
1088.0,19747451.0,16173931.999999998,2763.333333333333,2888.166666666666
481.0,4953479.0,1838858.0,4786.666666666667,4823.333333333333
0.0,81147.0,119518.0,885166.6666666665,906000.0
1161.0,35949.0,73588.0,4101.666666666667,4147.5
264.0,568318.0,298221.0,14741.666666666664,14658.333333333336
0.0,262821.0,65091.0,18083.33333333333,18100.0
2556.0,5147503.0,7962106.999999997,2643.333333333333,3380.0
2365.0,490337.0,3126187.0000000005,4633.333333333333,5015.0
264.0,447810.0,9484816.000000002,4561.666666666667,6353.333333333332
826.0,132076.0,31016.0,9303.333333333334,9230.0
0.0,416679.0,3354053.0000000014,2251.6666666666665,2426.6666666666665
1102.0,36228.0,31877.0,3599.166666666666,3607.5
2155.0,2279439.0,20417331.0,6310.0,8353.333333333334
51906.0,121087.0,105334.0,709833.3333333335,702000.0
146.0,8410830.0,3912786.0,5000.0,4470.833333333333
1280.0,1739776.0,3468486.0,7331.666666666668,8080.0
847.0,158489.0,81345.99999999999,19633.33333333333,19550.0
2123.0,330309.0,384701.0,2931.666666666666,2997.5
192.0,46637.0,230430.0,13941.666666666664,14341.666666666664
481.0,187420.0,73446.0,2514.1666666666665,2544.1666666666665
795.0,2887675.0,5734542.0,1778.333333333333,1805.833333333333
238.0,3245.0,3925.0,91048.83333333331,93150.0
727.0,79549.0,113594.0,43941.66666666666,50933.33333333334
668.0,737836.0,174546.0,9113.333333333334,8630.0
43.0,198095.0,49728.0,36658.333333333336,35050.0
1660.0,12436.0,43113.0,178866.66666666663,192750.0
87.0,2808473.0,3997205.000000002,105166.66666666669,134450.0
0.0,4143764.0,93911700.0,2448.333333333333,3424.166666666666
4096.0,268618.0,1778976.0,1537.5,1640.833333333333
565.0,2825517.0,1390875.9999999998,9648.333333333334,9945.0
275.0,134902.0,379103.00000000006,7920.0,8503.333333333334
1197.0,189340.0,63529.0,26883.33333333333,25800.0
10166.0,5709.0,5543.000000000001,121150.0,120450.0
559.0,1329.0,4022.0,8628.333333333334,8703.333333333334
911.0,12327201.0,21407998.0,1935.0,2415.833333333333
515.0,40444.0,65994.0,16925.0,16304.166666666664
226.0,74292.0,27744447.0,2570.833333333333,3537.5
0.0,515502.0,1305519.0,31666.66666666667,33816.666666666664
0.0,5041172.0,10405128.0,705.1666666666665,644.3333333333334
4096.0,166418.0,84380.00000000001,3544.166666666666,3531.666666666666
601.0,290751.0,404893.00000000006,14075.0,14516.666666666664
91.0,90810.0,584910.0,100250.0,112250.0
1127.0,24655492.0,6131431.0,473.5,468.5
304.0,2264772.0,950573.0,8276.666666666666,8153.333333333332
1457.0,1369608.0,1460065.9999999998,1115.0,1104.1666666666667
208.0,4318868.0,258359.0,1420.833333333333,1288.3333333333333
290.0,6232024.0,1919780.0,15250.0,12000.0
304.0,383040.0,500997.0,94066.66666666669,104500.0
15132.0,102925.0,35206.00000000001,12466.666666666664,12483.333333333336
709.0,444599.0,170215.00000000006,222116.66666666663,212133.33333333328
0.0,45480.0,306186.0,27108.33333333333,29858.33333333333
16.0,2158119.0,6384805.000000003,10191.666666666666,12441.666666666664
652.0,52946.0,33622.00000000001,214500.0,209083.33333333328
821.0,1432046.0,235871.0,8041.666666666668,7938.333333333332
171.0,411871.0,2461441.0000000005,9620.0,10758.333333333334
1127.0,879559.0,196294.0,18000.0,18233.33333333333
432.0,74184.0,590850.0,6053.333333333332,6018.333333333332
170.0,3546257.0,13579432.999999998,397.66666666666674,451.0
499.0,2555881.0,366609.0,699.6666666666665,694.0
1709.0,150198.0,558625.0000000001,4084.0,4350.333333333333
37.0,261501.0,268230.99999999994,62583.33333333334,58650.0
1400.0,120944.0,108858.0,46116.66666666666,45050.0
1058.0,967835.0,4298934.0,4880.833333333333,4905.0
1151.0,14330921.0,121710768.0,4763.333333333333,5231.666666666667
2822.0,21201.0,6976432.999999997,1707.5,2055.0
2798.0,3957237.0,1703430.0,18991.666666666668,16983.333333333332
87.0,2977168.0,3315680.0000000014,47800.0,48233.33333333334
1188.0,22920.0,58113.0,23250.0,23875.0
0.0,2955207.0,2631318.0,20800.0,25483.33333333333
620.0,322928.0,1235808.0,9096.666666666666,9065.0
631.0,1550586.0,1375638.0,15975.0,16641.666666666668
0.0,199182.0,942329.0,8193.333333333334,8578.333333333334
582.0,434128.0,53255.0,7216.666666666668,7240.0
290.0,14515194.0,22775022.0,5861.666666666668,5196.666666666667
93.0,76169.0,21472107.0,4047.5,4898.333333333333
779.0,64935.0,315141.0,46350.0,51650.0
140.0,64935.0,315141.0,46350.0,51650.0
1302.0,582650.0,795036.0,1709.166666666667,1732.5
19339.0,222565.0,106673.0,116633.33333333331,112300.0
647.0,411309.0,50139438.0,2825.833333333333,3512.5
666.0,485665.0,5041902.0,1136.6666666666667,1129.1666666666667
1223.0,8080688.0,55753746.0,1045.8333333333333,1142.5
715.0,28100.0,186448.00000000003,2520.833333333333,2558.333333333333
337.0,249404.0,247362.0,3005.0,2895.0
574.0,14007.0,40654.99999999999,1498.333333333333,1500.0
0.0,2324538.0,4981671.999999999,5978.333333333332,6475.0
2295.0,34115.0,53280.0,3065.0,3010.5
847.0,389890.0,1082058.0,18791.666666666668,19600.0
102.0,227434.0,1191840.0,6828.333333333332,6830.0
398.0,9412713.0,1449021.0,9506.666666666666,10083.333333333334
113.0,9560.0,67938.0,3331.666666666666,3460.0
4096.0,23308.0,59483.0,46650.0,49091.66666666666
0.0,1335488.0,6932838.0,8700.0,11400.0
2123.0,20768.0,87863.0,3818.333333333334,3989.166666666666
875.0,246542.0,724687.0000000001,23106.5,27703.66666666667
51906.0,55580.0,50523.0,431750.0,430083.33333333326
1678.0,468672.0,1501924.9999999998,42466.66666666666,53483.33333333334
0.0,312449.0,313746.0,5668.333333333332,5578.333333333332
974.0,770182.0,261501.0,65116.66666666666,62583.33333333334
623.0,69659.0,46111.99999999999,398416.66666666674,396666.66666666674
47.0,11133614.0,11975959.000000002,3753.333333333334,4655.833333333333
2019.0,144127.0,96629.0,156666.66666666663,157416.66666666663
6433.0,3416132.0,16612272.0,5655.0,4776.666666666667
1153.0,42943.0,140073.0,1732.5,1728.333333333333
1627.0,1171558.0,311073.0,10783.333333333334,10458.333333333334
116.0,97513.0,71231.00000000001,138500.0,140166.66666666663
1188.0,74410.0,95102.0,3460.833333333333,3547.5
304.0,559454.0,264303.0,52433.33333333334,52050.0
146.0,5081877.0,5592198.0,3489.5,4204.0
410.0,46931.0,267768.0,9905.0,9828.333333333334
6916.0,57314.0,42322.99999999999,29608.33333333333,29383.33333333333
0.0,85216.0,90565.0,5891.666666666668,5781.666666666668
0.0,578825.0,936596.0,812.0,829.3333333333335
629.0,40232.0,2182902.0,30883.33333333333,32116.66666666667
6327.0,2317337.0,519826.00000000006,9895.0,9913.333333333334
1188.0,39806.0,73422.99999999999,6955.0,7140.0
143.0,30031.0,25137.0,91850.0,91366.66666666669
340.0,32352543.0,222190164.0,1178.3333333333333,1315.0
21471.0,188382.0,256973.0,2348.333333333333,2401.6666666666665
484.0,3417081.0,1075212.0,4432.5,3746.666666666666
490.0,367187.0,286289.0000000001,341493.5,336829.0
140.0,9516037.0,1955523.0,20550.0,18833.33333333333
